year,month,country,region,total,tourist,business,others,short_excursion
2011,August,Singapore,Asia,5502,3451,1729,322,0
2011,August,South America Unclassified,South America,1005,545,167,293,0
2011,August,Spain,Europe,2190,1772,239,179,0
2011,August,Sweden,Europe,1397,488,599,310,0
2011,August,Swiss,Europe,1179,615,422,142,0
2011,August,Taiwan,Asia,99126,88670,7139,3317,0
2011,August,Thailand,Asia,8631,5047,1994,1590,0
2011,August,U.S.A.,North America,46823,25163,13475,8185,0
2011,August,United Kingdom,Europe,10800,5576,3018,2206,0
2011,August,Vietnam,Asia,3586,819,718,2049,
2011,December,Africa,Africa,2241,1403,481,357,0
2011,December,Asia Unclassified,Asia,8882,4617,1739,2526,0
2011,December,Australia,Oceania,18471,15916,1759,796,0
2011,December,Austria,Europe,671,332,252,87,0
2011,December,Belgium,Europe,829,379,393,57,0
2011,December,Brazil,South America,3925,3444,324,157,0
2011,December,Canada,North America,10466,8691,1279,496,0
2011,December,China,Asia,79688,44500,18439,16749,0
2011,December,Denmark,Europe,744,475,229,40,0
2011,December,Europe Unclassified,Europe,3310,1933,803,574,0
2011,December,Finland,Europe,1056,797,234,25,0
2011,December,France,Europe,8238,5285,2247,706,0
2011,December,Germany,Europe,6399,2932,3114,353,0
2011,December,Hong Kong,Asia,44502,42041,2231,230,0
2011,December,India,Asia,4301,1228,1953,1120,0
2011,December,Indonesia,Asia,9429,7395,1179,855,
2011,December,Ireland,Europe,662,375,220,67,0
2011,December,Israel,Asia,573,209,330,34,
2011,December,Italy,Europe,3674,2679,856,139,0
2011,December,Korea,Asia,141536,106180,26906,8450,0
2011,December,Malaysia,Asia,13572,11476,1669,427,0
2011,December,Mexico,North America,1310,1044,161,105,0
2011,December,Netherland,Europe,1963,1127,718,118,0
2011,December,New Zealand,Oceania,2562,2059,326,177,0
2011,December,North America Unclassified,North America,317,148,89,80,0
2011,December,Norway,Europe,604,423,149,32,0
2011,December,Oceania Unclassified,Oceania,194,95,35,64,0
2011,December,Philippines,Asia,5787,3915,778,1094,0
2011,December,Portugal,Europe,774,689,68,17,0
2011,December,Russia,Europe,2974,1810,735,429,
2011,December,Singapore,Asia,22868,21080,1606,182,0
2011,December,South America Unclassified,South America,1029,731,154,144,0
2011,December,Spain,Europe,2435,1962,351,122,0
2011,December,Sweden,Europe,1857,1163,577,117,0
2011,December,Swiss,Europe,1396,951,388,57,0
2011,December,Taiwan,Asia,77915,68783,7516,1616,0
2011,December,Thailand,Asia,18760,12785,2077,3898,0
2011,December,U.S.A.,North America,51366,33950,14060,3356,0
2011,December,United Kingdom,Europe,11954,7840,3214,900,0
2011,December,Vietnam,Asia,2826,789,645,1392,
2011,February,Africa,Africa,1369,380,456,533,0
2011,February,Asia Unclassified,Asia,7561,3508,1845,2208,0
2011,February,Australia,Oceania,21467,18353,2470,644,0
2011,February,Austria,Europe,903,498,379,26,0
2011,February,Belgium,Europe,1021,390,572,59,0
2011,February,Brazil,South America,1118,514,399,205,0
2011,February,Canada,North America,10326,8071,1724,531,0
2011,February,China,Asia,105362,57498,16312,31552,0
2011,February,Denmark,Europe,1142,705,403,34,0
2011,February,Europe Unclassified,Europe,3111,1626,861,624,0
2011,February,Finland,Europe,1077,759,283,35,0
2011,February,France,Europe,8999,5273,3034,692,0
2011,February,Germany,Europe,8564,3329,4741,494,0
2011,February,Hong Kong,Asia,49311,46481,2498,332,0
2011,February,India,Asia,4693,897,2483,1313,0
2011,February,Indonesia,Asia,4109,2199,1041,869,0
2011,February,Ireland,Europe,697,363,278,56,0
2011,February,Israel,Asia,489,164,309,16,0
2011,February,Italy,Europe,3450,1796,1510,144,0
2011,February,Korea,Asia,231640,196887,25381,9372,0
2011,February,Malaysia,Asia,9133,6528,1871,734,0
2011,February,Mexico,North America,1116,682,364,70,0
2011,February,Netherland,Europe,2152,1034,1050,68,0
2011,February,New Zealand,Oceania,2288,1629,479,180,0
2011,February,North America Unclassified,North America,357,135,111,111,0
2011,February,Norway,Europe,853,533,285,35,0
2011,February,Oceania Unclassified,Oceania,190,97,39,54,0
2011,February,Philippines,Asia,4643,2536,1043,1064,0
2011,February,Portugal,Europe,594,479,90,25,0
2011,February,Russia,Europe,3259,1559,980,720,0
2011,February,Singapore,Asia,12474,10136,2078,260,0
2011,February,South America Unclassified,South America,1276,793,305,178,0
2011,February,Spain,Europe,1768,1131,521,116,0
2011,February,Sweden,Europe,1722,896,730,96,0
2011,February,Swiss,Europe,1428,828,534,66,0
2011,February,Taiwan,Asia,93446,83517,7293,2636,0
2011,February,Thailand,Asia,13597,9957,2589,1051,0
2011,February,U.S.A.,North America,45135,24712,17329,3094,0
2011,February,United Kingdom,Europe,14119,8691,4601,827,0
2011,February,Vietnam,Asia,3371,846,674,1851,0
2011,January,Africa,Africa,1832,427,459,946,0
2011,January,Asia Unclassified,Asia,8145,2562,1801,3782,0
2011,January,Australia,Oceania,30689,26793,2197,1699,0
2011,January,Austria,Europe,1200,603,325,272,0
2011,January,Belgium,Europe,953,349,454,150,0
2011,January,Brazil,South America,1738,1102,281,355,0
2011,January,Canada,North America,10847,7625,1579,1643,0
2011,January,China,Asia,99131,47146,16530,35455,0
2011,January,Denmark,Europe,1053,560,418,75,0
2011,January,Europe Unclassified,Europe,3462,1316,853,1293,0
2011,January,Finland,Europe,1009,643,282,84,0
2011,January,France,Europe,9330,4502,3013,1815,0
2011,January,Germany,Europe,7705,2767,3948,990,0
2011,January,Hong Kong,Asia,34410,31301,2633,476,0
2011,January,India,Asia,6056,948,2497,2611,0
2011,January,Indonesia,Asia,5014,2662,992,1360,0
2011,January,Ireland,Europe,877,378,256,243,0
2011,January,Israel,Asia,638,175,398,65,0
2011,January,Italy,Europe,3726,1984,1265,477,0
2011,January,Korea,Asia,268368,223214,28891,16263,0
2011,January,Malaysia,Asia,6789,4142,1716,931,0
2011,January,Mexico,North America,1161,720,232,209,0
2011,January,Netherland,Europe,2087,903,979,205,0
2011,January,New Zealand,Oceania,3222,2275,413,534,0
2011,January,North America Unclassified,North America,511,161,99,251,0
2011,January,Norway,Europe,756,405,269,82,0
2011,January,Oceania Unclassified,Oceania,207,85,46,76,0
2011,January,Philippines,Asia,6612,2129,1342,3141,0
2011,January,Portugal,Europe,456,314,89,53,0
2011,January,Russia,Europe,4063,2566,773,724,0
2011,January,Singapore,Asia,9034,6785,1940,309,0
2011,January,South America Unclassified,South America,1227,588,179,460,0
2011,January,Spain,Europe,1663,953,374,336,0
2011,January,Sweden,Europe,2026,939,744,343,0
2011,January,Swiss,Europe,1337,753,441,143,0
2011,January,Taiwan,Asia,97115,85345,7676,4094,0
2011,January,Thailand,Asia,11412,7068,2420,1924,0
2011,January,U.S.A.,North America,51706,25144,17676,8886,0
2011,January,United Kingdom,Europe,13323,6504,4342,2477,0
2011,January,Vietnam,Asia,3151,681,619,1851,0
2011,July,Africa,Africa,1425,374,441,610,0
2011,July,Asia Unclassified,Asia,7938,3547,1658,2733,0
2011,July,Australia,Oceania,10108,6790,2407,911,0
2011,July,Austria,Europe,758,388,318,52,0
2011,July,Belgium,Europe,1076,611,389,76,0
2011,July,Brazil,South America,1294,789,297,208,0
2011,July,Canada,North America,8010,5790,1418,802,0
2011,July,China,Asia,86963,46736,16910,23317,0
2011,July,Denmark,Europe,1177,763,381,33,0
2011,July,Europe Unclassified,Europe,3321,1882,842,597,0
2011,July,Finland,Europe,725,492,174,59,0
2011,July,France,Europe,9072,5656,2604,812,0
2011,July,Germany,Europe,6460,2230,3761,469,0
2011,July,Hong Kong,Asia,40524,37789,2535,200,0
2011,July,India,Asia,5092,1045,2739,1308,0
2011,July,Indonesia,Asia,4594,2150,1257,1187,
2011,July,Ireland,Europe,761,338,303,120,0
2011,July,Israel,Asia,637,217,378,42,
2011,July,Italy,Europe,2535,1170,1157,208,0
2011,July,Korea,Asia,140053,104614,27048,8391,0
2011,July,Malaysia,Asia,5730,3327,1951,452,0
2011,July,Mexico,North America,1235,914,242,79,0
2011,July,Netherland,Europe,2630,1573,952,105,0
2011,July,New Zealand,Oceania,2108,1268,439,401,0
2011,July,North America Unclassified,North America,415,145,113,157,0
2011,July,Norway,Europe,782,592,171,19,0
2011,July,Oceania Unclassified,Oceania,302,143,58,101,0
2011,July,Philippines,Asia,4805,2124,1202,1479,0
2011,July,Portugal,Europe,589,424,141,24,0
2011,July,Russia,Europe,2916,1512,822,582,
2011,July,Singapore,Asia,7870,5463,2185,222,0
2011,July,South America Unclassified,South America,982,555,210,217,0
2011,July,Spain,Europe,1950,1482,366,102,0
2011,July,Sweden,Europe,1701,1069,510,122,0
2011,July,Swiss,Europe,1591,1057,454,80,0
2011,July,Taiwan,Asia,113460,103637,7935,1888,0
2011,July,Thailand,Asia,12180,8602,2525,1053,0
2011,July,U.S.A.,North America,52127,31943,15681,4503,0
2011,July,United Kingdom,Europe,12519,6611,4396,1512,0
2011,July,Vietnam,Asia,3029,725,684,1620,
2011,June,Africa,Africa,1386,403,419,564,0
2011,June,Asia Unclassified,Asia,6171,2301,1521,2349,0
2011,June,Australia,Oceania,9362,6435,2292,635,0
2011,June,Austria,Europe,446,148,258,40,0
2011,June,Belgium,Europe,747,255,443,49,0
2011,June,Brazil,South America,900,477,257,166,0
2011,June,Canada,North America,6134,4247,1413,474,0
2011,June,China,Asia,61419,26143,13973,21303,0
2011,June,Denmark,Europe,728,289,416,23,0
2011,June,Europe Unclassified,Europe,2495,1213,725,557,0
2011,June,Finland,Europe,834,527,253,54,0
2011,June,France,Europe,5954,2686,2592,676,0
2011,June,Germany,Europe,4921,1472,3035,414,0
2011,June,Hong Kong,Asia,28522,26068,2252,202,0
2011,June,India,Asia,4522,913,2298,1311,0
2011,June,Indonesia,Asia,4855,2864,973,1018,
2011,June,Ireland,Europe,597,231,295,71,0
2011,June,Israel,Asia,469,116,318,35,
2011,June,Italy,Europe,1721,723,822,176,0
2011,June,Korea,Asia,103817,69675,26324,7818,0
2011,June,Malaysia,Asia,4683,2506,1704,473,0
2011,June,Mexico,North America,971,673,236,62,0
2011,June,Netherland,Europe,1454,592,794,68,0
2011,June,New Zealand,Oceania,1463,859,449,155,0
2011,June,North America Unclassified,North America,301,119,98,84,0
2011,June,Norway,Europe,602,357,225,20,0
2011,June,Oceania Unclassified,Oceania,244,162,31,51,0
2011,June,Philippines,Asia,3993,1851,854,1288,0
2011,June,Portugal,Europe,502,338,147,17,0
2011,June,Russia,Europe,2023,931,629,463,
2011,June,Singapore,Asia,8947,6920,1838,189,0
2011,June,South America Unclassified,South America,848,477,204,167,0
2011,June,Spain,Europe,1032,589,328,115,0
2011,June,Sweden,Europe,1661,858,657,146,0
2011,June,Swiss,Europe,1068,489,506,73,0
2011,June,Taiwan,Asia,87693,77963,7815,1915,0
2011,June,Thailand,Asia,7507,3961,2416,1130,0
2011,June,U.S.A.,North America,50648,31160,16660,2828,0
2011,June,United Kingdom,Europe,8487,3471,4261,755,0
2011,June,Vietnam,Asia,2706,644,619,1443,
2011,March,Africa,Africa,1089,287,307,495,0
2011,March,Asia Unclassified,Asia,5589,1725,1166,2698,0
2011,March,Australia,Oceania,10853,8162,1563,1128,0
2011,March,Austria,Europe,503,256,180,67,0
2011,March,Belgium,Europe,651,307,258,86,0
2011,March,Brazil,South America,852,438,158,256,0
2011,March,Canada,North America,7852,5653,1229,970,0
2011,March,China,Asia,62450,14883,10042,37525,0
2011,March,Denmark,Europe,708,359,288,61,0
2011,March,Europe Unclassified,Europe,2467,1118,571,778,0
2011,March,Finland,Europe,833,520,225,88,0
2011,March,France,Europe,5798,2676,1978,1144,0
2011,March,Germany,Europe,4950,2052,2218,680,0
2011,March,Hong Kong,Asia,14116,12127,1571,418,0
2011,March,India,Asia,3475,670,1318,1487,0
2011,March,Indonesia,Asia,3863,2071,658,1134,0
2011,March,Ireland,Europe,572,260,196,116,0
2011,March,Israel,Asia,470,212,214,44,0
2011,March,Italy,Europe,2310,1128,698,484,0
2011,March,Korea,Asia,89121,49971,21886,17264,0
2011,March,Malaysia,Asia,5483,3334,1221,928,0
2011,March,Mexico,North America,803,537,129,137,0
2011,March,Netherland,Europe,1445,711,598,136,0
2011,March,New Zealand,Oceania,1628,931,349,348,0
2011,March,North America Unclassified,North America,318,127,82,109,0
2011,March,Norway,Europe,598,313,225,60,0
2011,March,Oceania Unclassified,Oceania,146,55,34,57,0
2011,March,Philippines,Asia,4532,2364,809,1359,0
2011,March,Portugal,Europe,331,233,62,36,0
2011,March,Russia,Europe,2091,1089,628,374,0
2011,March,Singapore,Asia,6290,4711,1292,287,0
2011,March,South America Unclassified,South America,822,446,135,241,0
2011,March,Spain,Europe,1241,764,321,156,0
2011,March,Sweden,Europe,1344,608,552,184,0
2011,March,Swiss,Europe,968,558,305,105,0
2011,March,Taiwan,Asia,42095,32267,6073,3755,0
2011,March,Thailand,Asia,11718,8235,1784,1699,0
2011,March,U.S.A.,North America,38934,22773,11051,5110,0
2011,March,United Kingdom,Europe,10127,5323,3125,1679,0
2011,March,Vietnam,Asia,3220,470,454,2296,0
2011,May,Africa,Africa,1247,221,359,667,0
2011,May,Asia Unclassified,Asia,6491,1310,1638,3543,0
2011,May,Australia,Oceania,7406,4328,1979,1099,0
2011,May,Austria,Europe,380,121,218,41,0
2011,May,Belgium,Europe,700,256,371,73,0
2011,May,Brazil,South America,866,387,238,241,0
2011,May,Canada,North America,5779,3646,1241,892,0
2011,May,China,Asia,58608,6181,12203,40224,0
2011,May,Denmark,Europe,648,304,315,29,0
2011,May,Europe Unclassified,Europe,2280,923,621,736,0
2011,May,Finland,Europe,722,373,276,73,0
2011,May,France,Europe,5864,2290,2351,1223,0
2011,May,Germany,Europe,4391,1037,2670,684,0
2011,May,Hong Kong,Asia,11584,9497,1679,408,0
2011,May,India,Asia,5140,704,1937,2499,0
2011,May,Indonesia,Asia,3550,1478,1005,1067,
2011,May,Ireland,Europe,529,176,217,136,0
2011,May,Israel,Asia,426,101,266,59,
2011,May,Italy,Europe,1543,603,692,248,0
2011,May,Korea,Asia,84014,47854,22959,13201,0
2011,May,Malaysia,Asia,4139,1704,1528,907,0
2011,May,Mexico,North America,731,510,142,79,0
2011,May,Netherland,Europe,1484,677,700,107,0
2011,May,New Zealand,Oceania,1521,806,408,307,0
2011,May,North America Unclassified,North America,283,84,105,94,0
2011,May,Norway,Europe,416,174,200,42,0
2011,May,Oceania Unclassified,Oceania,140,44,44,52,0
2011,May,Philippines,Asia,4989,2127,969,1893,0
2011,May,Portugal,Europe,259,137,86,36,0
2011,May,Russia,Europe,2049,638,683,728,
2011,May,Singapore,Asia,6999,5160,1540,299,0
2011,May,South America Unclassified,South America,753,359,189,205,0
2011,May,Spain,Europe,993,480,317,196,0
2011,May,Sweden,Europe,1455,525,704,226,0
2011,May,Swiss,Europe,922,430,398,94,0
2011,May,Taiwan,Asia,67958,57360,7562,3036,0
2011,May,Thailand,Asia,8457,4786,2337,1334,0
2011,May,U.S.A.,North America,40770,22040,13862,4868,0
2011,May,United Kingdom,Europe,8629,3512,3755,1362,0
2011,May,Vietnam,Asia,2636,449,536,1651,
2011,November,Africa,Africa,1990,587,591,812,0
2011,November,Asia Unclassified,Asia,8840,3674,2125,3041,0
2011,November,Australia,Oceania,12056,8078,3099,879,0
2011,November,Austria,Europe,919,290,547,82,0
2011,November,Belgium,Europe,1099,389,660,50,0
2011,November,Brazil,South America,1486,842,520,124,0
2011,November,Canada,North America,10247,7425,2321,501,0
2011,November,China,Asia,92154,47762,24298,20094,0
2011,November,Denmark,Europe,1145,497,620,28,0
2011,November,Europe Unclassified,Europe,4638,2377,1541,720,0
2011,November,Finland,Europe,1223,623,559,41,0
2011,November,France,Europe,9046,4216,4052,778,0
2011,November,Germany,Europe,10129,2796,6838,495,0
2011,November,Hong Kong,Asia,33711,30751,2753,207,0
2011,November,India,Asia,5543,1300,3015,1228,0
2011,November,Indonesia,Asia,5481,2645,1775,1061,
2011,November,Ireland,Europe,755,290,393,72,0
2011,November,Israel,Asia,773,260,487,26,
2011,November,Italy,Europe,3804,1728,1832,244,0
2011,November,Korea,Asia,134009,95056,30115,8838,0
2011,November,Malaysia,Asia,7724,4887,2320,517,0
2011,November,Mexico,North America,1183,739,343,101,0
2011,November,Netherland,Europe,2415,1007,1305,103,0
2011,November,New Zealand,Oceania,2065,1283,579,203,0
2011,November,North America Unclassified,North America,455,213,107,135,0
2011,November,Norway,Europe,781,363,390,28,0
2011,November,Oceania Unclassified,Oceania,255,67,54,134,0
2011,November,Philippines,Asia,5293,2639,1368,1286,0
2011,November,Portugal,Europe,600,426,159,15,0
2011,November,Russia,Europe,3768,2009,1290,469,
2011,November,Singapore,Asia,12552,9748,2633,171,0
2011,November,South America Unclassified,South America,1519,883,400,236,0
2011,November,Spain,Europe,1866,1095,631,140,0
2011,November,Sweden,Europe,2528,1147,1276,105,0
2011,November,Swiss,Europe,1707,820,760,127,0
2011,November,Taiwan,Asia,86207,75533,8973,1701,0
2011,November,Thailand,Asia,11488,7087,2418,1983,0
2011,November,U.S.A.,North America,53055,29457,20242,3356,0
2011,November,United Kingdom,Europe,13208,6071,6223,914,0
2011,November,Vietnam,Asia,3810,972,1170,1668,
2011,October,Africa,Africa,1998,556,620,822,0
2011,October,Asia Unclassified,Asia,9255,3555,2391,3309,0
2011,October,Australia,Oceania,14823,11049,3030,744,0
2011,October,Austria,Europe,1135,476,520,139,0
2011,October,Belgium,Europe,1283,577,630,76,0
2011,October,Brazil,South America,2814,1943,622,249,0
2011,October,Canada,North America,10877,8103,2214,560,0
2011,October,China,Asia,106174,52952,24128,29094,0
2011,October,Denmark,Europe,1439,785,608,46,0
2011,October,Europe Unclassified,Europe,4849,2627,1273,949,0
2011,October,Finland,Europe,1197,665,459,73,0
2011,October,France,Europe,11256,6250,4027,979,0
2011,October,Germany,Europe,10529,4024,5581,924,0
2011,October,Hong Kong,Asia,35468,32219,2995,254,0
2011,October,India,Asia,5388,1410,2766,1212,0
2011,October,Indonesia,Asia,6305,2899,1870,1536,
2011,October,Ireland,Europe,917,433,366,118,0
2011,October,Israel,Asia,969,552,382,35,
2011,October,Italy,Europe,4113,1922,1795,396,0
2011,October,Korea,Asia,132259,91150,31188,9921,
2011,October,Malaysia,Asia,7042,3866,2355,821,0
2011,October,Mexico,North America,1607,1105,381,121,0
2011,October,Netherland,Europe,2847,1411,1303,133,0
2011,October,New Zealand,Oceania,2291,1495,529,267,0
2011,October,North America Unclassified,North America,575,285,149,141,0
2011,October,Norway,Europe,949,509,394,46,0
2011,October,Oceania Unclassified,Oceania,199,53,53,93,0
2011,October,Philippines,Asia,6153,3159,1433,1561,0
2011,October,Portugal,Europe,594,438,134,22,0
2011,October,Russia,Europe,3657,1777,1209,671,
2011,October,Singapore,Asia,8787,6158,2438,191,0
2011,October,South America Unclassified,South America,1927,1209,481,237,0
2011,October,Spain,Europe,2496,1609,692,195,0
2011,October,Sweden,Europe,2895,1465,1196,234,0
2011,October,Swiss,Europe,2456,1609,737,110,0
2011,October,Taiwan,Asia,108403,96027,9868,2508,0
2011,October,Thailand,Asia,19517,15036,2911,1570,0
2011,October,U.S.A.,North America,58632,32935,22218,3479,0
2011,October,United Kingdom,Europe,16802,8976,6206,1620,0
2011,October,Vietnam,Asia,4770,1081,1344,2345,
2011,September,Africa,Africa,2091,619,509,963,0
